Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741069691,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,51.82%,"69.49MiB / 256MiB",27.15%,"13.6MB / 9.45MB","0B / 0B",27
1741069691,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,1.27%,"912.2MiB / 15.48GiB",5.76%,"5.77MB / 83.9MB","0B / 0B",239
1741069702,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,58.01%,"64.71MiB / 256MiB",25.28%,"14.5MB / 10.1MB","0B / 0B",26
1741069702,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.37kB / 0B","0B / 0B",18
1741069702,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,33.15%,"3.782GiB / 15.48GiB",24.43%,"116MB / 39.5MB","0B / 0B",1421
1741069702,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,9.18%,"98.06MiB / 15.48GiB",0.62%,"59.3MB / 65.9MB","0B / 0B",39
1741069702,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,57.62%,"72.55MiB / 256MiB",28.34%,"14.6MB / 10.1MB","0B / 0B",26
1741069702,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,1.03%,"913.4MiB / 15.48GiB",5.76%,"5.93MB / 83.9MB","0B / 0B",239
1741069714,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,74.17%,"64.4MiB / 256MiB",25.16%,"15.7MB / 10.9MB","0B / 0B",26
1741069714,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.37kB / 0B","0B / 0B",18
1741069714,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,30.62%,"3.934GiB / 15.48GiB",25.42%,"119MB / 42.8MB","0B / 0B",1422
1741069714,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,12.49%,"98.17MiB / 15.48GiB",0.62%,"63.8MB / 71MB","0B / 0B",39
1741069714,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,77.52%,"69.92MiB / 256MiB",27.31%,"15.7MB / 10.9MB","0B / 0B",26
1741069714,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,1.60%,"914.9MiB / 15.48GiB",5.77%,"6.1MB / 84MB","0B / 0B",238
1741069725,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,32.62%,"65.42MiB / 256MiB",25.56%,"16.8MB / 11.7MB","0B / 0B",27
1741069725,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.37kB / 0B","0B / 0B",18
1741069725,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,34.57%,"4.054GiB / 15.48GiB",26.19%,"121MB / 46MB","0B / 0B",1421
1741069725,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,6.27%,"98.23MiB / 15.48GiB",0.62%,"68.3MB / 76MB","0B / 0B",39
1741069725,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,38.06%,"69.09MiB / 256MiB",26.99%,"16.9MB / 11.7MB","0B / 0B",28
1741069725,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,1.38%,"915.6MiB / 15.48GiB",5.78%,"6.27MB / 84MB","0B / 0B",238
1741069737,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,72.12%,"62.55MiB / 256MiB",24.44%,"18.1MB / 12.5MB","0B / 0B",29
