Timestamp,HostCPU,HostMemUsage,HostMemTotal,HostMemPerc,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740725746,7,6764676,16228688,41.68,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,95.14%,"179.5MiB / 256MiB",70.11%,"588MB / 441MB","0B / 0B",27
1740725746,7,6764676,16228688,41.68,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725746,7,6764676,16228688,41.68,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,17.30%,"2.522GiB / 15.48GiB",16.30%,"608MB / 645MB","0B / 0B",1430
1740725746,7,6764676,16228688,41.68,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.55%,"115.3MiB / 15.48GiB",0.73%,"715MB / 819MB","0B / 0B",40
1740725746,7,6764676,16228688,41.68,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.86%,"853.3MiB / 15.48GiB",5.38%,"52.2MB / 97.6MB","0B / 0B",246
1740725758,7,6802948,16228688,41.92,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,96.08%,"180.1MiB / 256MiB",70.34%,"589MB / 441MB","0B / 0B",27
1740725758,7,6802948,16228688,41.92,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725758,7,6802948,16228688,41.92,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,8.56%,"2.551GiB / 15.48GiB",16.48%,"609MB / 645MB","0B / 0B",1430
1740725758,7,6802948,16228688,41.92,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.59%,"115.5MiB / 15.48GiB",0.73%,"716MB / 819MB","0B / 0B",40
1740725758,7,6802948,16228688,41.92,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.85%,"854.7MiB / 15.48GiB",5.39%,"52.4MB / 97.6MB","0B / 0B",246
1740725772,7,6841524,16228688,42.16,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,95.89%,"178.5MiB / 256MiB",69.73%,"589MB / 442MB","0B / 0B",28
1740725772,7,6841524,16228688,42.16,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725772,7,6841524,16228688,42.16,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,9.96%,"2.584GiB / 15.48GiB",16.69%,"609MB / 646MB","0B / 0B",1430
1740725772,7,6841524,16228688,42.16,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.58%,"115.6MiB / 15.48GiB",0.73%,"716MB / 820MB","0B / 0B",40
1740725772,7,6841524,16228688,42.16,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.64%,"855.4MiB / 15.48GiB",5.40%,"52.6MB / 97.7MB","0B / 0B",246
1740725784,10,6877116,16228688,42.38,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,95.80%,"179.2MiB / 256MiB",69.99%,"590MB / 442MB","0B / 0B",32
1740725784,10,6877116,16228688,42.38,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725784,10,6877116,16228688,42.38,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,13.23%,"2.616GiB / 15.48GiB",16.91%,"610MB / 646MB","0B / 0B",1430
1740725784,10,6877116,16228688,42.38,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.70%,"115.7MiB / 15.48GiB",0.73%,"717MB / 821MB","0B / 0B",40
1740725784,10,6877116,16228688,42.38,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.98%,"856.2MiB / 15.48GiB",5.40%,"52.8MB / 97.7MB","0B / 0B",246
1740725797,7,6918852,16228688,42.63,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,95.75%,"179.6MiB / 256MiB",70.16%,"590MB / 442MB","0B / 0B",30
1740725797,7,6918852,16228688,42.63,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725797,7,6918852,16228688,42.63,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,7.27%,"2.649GiB / 15.48GiB",17.11%,"610MB / 647MB","0B / 0B",1430
1740725797,7,6918852,16228688,42.63,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.51%,"116MiB / 15.48GiB",0.73%,"718MB / 822MB","0B / 0B",40
1740725797,7,6918852,16228688,42.63,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.64%,"856.7MiB / 15.48GiB",5.41%,"53MB / 97.8MB","0B / 0B",246
1740725811,8,6946256,16228688,42.80,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,95.00%,"181.3MiB / 256MiB",70.83%,"591MB / 443MB","0B / 0B",28
1740725811,8,6946256,16228688,42.80,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725811,8,6946256,16228688,42.80,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,10.91%,"2.673GiB / 15.48GiB",17.27%,"610MB / 647MB","0B / 0B",1430
1740725811,8,6946256,16228688,42.80,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.27%,"116MiB / 15.48GiB",0.73%,"719MB / 823MB","0B / 0B",40
1740725811,8,6946256,16228688,42.80,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.88%,"857.6MiB / 15.48GiB",5.41%,"53.2MB / 97.8MB","0B / 0B",247
1740725823,8,6977024,16228688,42.99,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,94.08%,"183.3MiB / 256MiB",71.59%,"591MB / 443MB","0B / 0B",31
1740725823,8,6977024,16228688,42.99,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725823,8,6977024,16228688,42.99,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,9.07%,"2.707GiB / 15.48GiB",17.49%,"611MB / 648MB","0B / 0B",1430
1740725823,8,6977024,16228688,42.99,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.67%,"116.3MiB / 15.48GiB",0.73%,"720MB / 824MB","0B / 0B",40
1740725823,8,6977024,16228688,42.99,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.81%,"858.5MiB / 15.48GiB",5.42%,"53.3MB / 97.9MB","0B / 0B",247
1740725837,7,6983568,16228688,43.03,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,95.54%,"190.3MiB / 256MiB",74.32%,"592MB / 443MB","0B / 0B",32
1740725837,7,6983568,16228688,43.03,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725837,7,6983568,16228688,43.03,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,6.58%,"2.712GiB / 15.48GiB",17.52%,"611MB / 648MB","0B / 0B",1430
1740725837,7,6983568,16228688,43.03,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.77%,"116.6MiB / 15.48GiB",0.74%,"720MB / 825MB","0B / 0B",40
1740725837,7,6983568,16228688,43.03,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,1.10%,"838MiB / 15.48GiB",5.29%,"53.5MB / 97.9MB","0B / 0B",247
1740725849,7,6991548,16228688,43.08,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,95.70%,"190.7MiB / 256MiB",74.48%,"592MB / 444MB","0B / 0B",28
1740725849,7,6991548,16228688,43.08,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725849,7,6991548,16228688,43.08,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,8.40%,"2.71GiB / 15.48GiB",17.51%,"612MB / 649MB","0B / 0B",1430
1740725849,7,6991548,16228688,43.08,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.69%,"116.7MiB / 15.48GiB",0.74%,"721MB / 826MB","0B / 0B",40
1740725849,7,6991548,16228688,43.08,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.77%,"838.6MiB / 15.48GiB",5.29%,"53.7MB / 98MB","0B / 0B",247
