Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740726820,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,1.20%,"881.8MiB / 15.48GiB",5.56%,"4.82MB / 83.1MB","0B / 0B",238
1740726832,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.25kB / 0B","0B / 0B",18
1740726832,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,7.48%,"97.54MiB / 15.48GiB",0.62%,"23.2MB / 25.8MB","0B / 0B",39
1740726832,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,80.52%,"2.577GiB / 15.48GiB",16.65%,"95.1MB / 15.8MB","0B / 0B",1430
1740726832,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,84.59%,"68.94MiB / 256MiB",26.93%,"11.7MB / 8.27MB","0B / 0B",32
1740726832,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,1.70%,"882.9MiB / 15.48GiB",5.57%,"5MB / 83.2MB","0B / 0B",238
1740726843,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.32kB / 0B","0B / 0B",18
1740726843,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,7.69%,"97.82MiB / 15.48GiB",0.62%,"26.9MB / 30MB","0B / 0B",39
1740726843,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,46.46%,"2.589GiB / 15.48GiB",16.73%,"97.1MB / 18MB","0B / 0B",1430
1740726843,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,91.61%,"66.44MiB / 256MiB",25.95%,"13.7MB / 9.65MB","0B / 0B",34
1740726843,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,1.32%,"884.8MiB / 15.48GiB",5.58%,"5.15MB / 83.2MB","0B / 0B",238
